,State,mean_pct_read_seng15,Sanitation,Electricity,avg_unemploy_state,avg_houshold_size,year,month,day,is_holiday,is_weekday
540,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,11,04,0,1
4351,Akwa Ibom,75.5,60.14161724575931,43.095502428373365,19.28571429,4.66,2018,08,14,0,1
5696,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2021,03,19,0,1
2456,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2015,03,19,0,1
2715,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,08,02,0,0
674,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,02,06,0,1
2916,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,01,27,0,1
4879,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,07,17,0,1
1815,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2014,05,26,0,1
2552,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2015,05,03,0,0
2100,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2014,10,11,0,0
3123,Abuja,66.4,60.14161724575931,43.095502428373365,16.94285714,4.78,2016,06,08,0,1
5050,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2019,12,14,0,0
2101,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2014,10,09,0,1
5078,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,01,06,0,1
2801,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,10,07,0,1
1548,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,01,14,0,1
5455,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2020,10,10,0,0
2380,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2015,02,09,0,1
355,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2010,05,29,1,0
3907,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2017,12,25,1,1
3961,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,01,16,0,1
4541,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2018,12,24,0,1
5307,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,05,25,1,1
4272,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2018,06,13,0,1
1051,Niger,35.0,66.98066592,45.84849179,7.871428571,5.4,2012,09,29,0,0
2321,Enugu,64.6,68.00408363,28.17356884,19.55714286,4.26,2015,01,24,0,0
3552,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2017,04,16,0,0
3617,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,06,07,0,1
1751,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,05,0,1
2462,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,03,22,0,0
1772,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2014,05,14,0,1
1196,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,01,03,0,1
1878,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,06,21,0,0
2016,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,08,28,0,1
2005,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,08,23,0,0
4073,Oyo,57.9,77.89170742,31.05866313,10.3,4.18,2018,03,15,0,1
1482,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,10,27,0,0
328,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2009,07,27,0,1
648,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2012,01,22,0,0
2440,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,03,10,0,1
1123,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2012,11,07,0,1
3931,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,01,03,0,1
4818,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,05,29,1,1
2458,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,03,21,0,0
2841,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2015,11,18,0,1
2794,Abuja,66.4,60.14161724575931,43.095502428373365,16.94285714,4.78,2015,10,02,0,1
5019,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2019,11,12,0,1
1259,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,02,22,0,1
5538,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2020,12,24,0,1
3409,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,12,18,0,0
5843,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,05,03,1,1
1519,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,12,02,0,1
1378,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2013,06,07,0,1
4882,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,07,18,0,1
1023,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2012,09,05,0,1
2874,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,12,20,0,0
4264,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,06,12,0,1
2860,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2015,12,11,0,1
912,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2012,06,28,0,1
4537,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2018,12,22,0,0
1675,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,03,25,0,1
1746,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,02,0,1
2968,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,03,10,0,1
1736,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2014,04,22,0,1
1629,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2014,03,05,0,1
3802,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,10,11,0,1
430,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,03,01,0,1
1808,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2014,05,26,0,1
3525,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,03,28,0,1
3669,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2017,07,08,0,0
3400,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,11,30,0,1
4129,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2018,04,11,0,1
3454,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2017,01,22,0,0
2222,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,12,10,0,1
3247,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2016,08,18,0,1
4162,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,04,21,0,0
5348,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2020,07,05,0,0
5021,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,11,13,0,1
4585,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,01,19,0,0
5322,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,06,08,0,1
1995,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,08,16,0,0
4926,Enugu,64.6,68.00408363,28.17356884,19.55714286,4.26,2019,08,15,0,1
2224,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2014,12,11,0,1
1106,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2012,10,24,0,1
4059,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,03,13,0,1
818,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2012,04,24,0,1
5544,Oyo,57.9,77.89170742,31.05866313,10.3,4.18,2020,12,28,1,1
4357,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,08,28,0,1
1697,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2014,04,05,0,0
3196,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2016,07,10,0,0
136,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2006,07,05,0,1
3237,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2016,08,02,0,1
5278,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,05,18,0,1
5314,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2020,06,01,0,1
1180,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,12,25,1,1
4239,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,05,28,0,1
888,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2012,06,12,0,1
2654,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2015,07,07,0,1
4582,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,01,14,0,1
2893,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2016,01,03,0,0
817,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,04,25,0,1
1111,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,10,30,0,1
3410,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,12,18,0,0
2341,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,02,01,0,0
4815,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,05,27,0,1
3757,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,09,06,0,1
1264,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2013,02,26,0,1
990,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2012,08,17,0,1
4431,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,10,20,0,0
1739,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,04,28,0,1
3948,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2018,01,06,0,0
353,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2010,05,02,0,0
4570,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2019,01,02,0,1
5614,Katsina,16.7,72.25455046,68.10233593,19.45714286,5.92,2021,01,22,0,1
4342,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,08,05,0,0
1489,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2013,11,10,0,0
4765,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2019,04,29,0,1
1228,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2013,01,31,0,1
3077,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,05,20,0,1
2687,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,07,21,0,1
5680,Sokoto,15.0,59.36932564,61.00217104,10.21428571,5.36,2021,03,05,0,1
52,Osun,59.1,74.84921217,21.52050436,8.528571429,3.84,1997,08,20,0,1
3121,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,06,07,0,1
3946,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2018,01,06,0,0
3319,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2016,10,25,0,1
3650,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,06,25,1,0
1589,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,02,11,0,1
1479,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2013,10,24,0,1
1469,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,10,21,0,1
2776,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,09,20,0,0
2522,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,04,17,0,1
2078,Ekiti,64.9,74.38258529,26.09131336,13.65714286,3.48,2014,09,25,0,1
5449,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2020,09,28,0,1
5909,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2021,05,29,0,0
5085,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,01,08,0,1
436,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,03,27,0,0
5054,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,12,22,0,0
3919,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,01,01,1,1
1588,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,02,11,0,1
4416,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,10,06,0,0
1590,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,02,12,0,1
3248,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2016,08,18,0,1
973,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2012,08,07,0,1
1238,Akwa Ibom,75.5,60.14161724575931,43.095502428373365,19.28571429,4.66,2013,02,03,0,0
2342,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,02,01,0,0
2471,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2015,03,28,0,0
3586,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2017,05,14,0,0
5118,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2020,01,25,0,0
2231,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,12,17,0,1
2516,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2015,04,09,0,1
1497,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2013,11,13,0,1
449,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2011,04,16,0,0
2369,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2015,02,09,0,1
3362,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,11,15,0,1
2422,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2015,02,26,0,1
5384,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2020,08,03,1,1
2991,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,03,13,0,0
1551,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,01,19,0,0
5316,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,06,03,0,1
1146,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,11,28,0,1
3734,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,08,23,0,1
2092,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,10,02,0,1
1313,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2013,03,25,0,1
2015,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,08,26,0,1
3265,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2016,09,08,0,1
3830,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2017,11,02,0,1
5452,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,10,03,0,0
1381,Ekiti,64.9,74.38258529,26.09131336,13.65714286,3.48,2013,06,11,0,1
3246,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,08,15,0,1
413,Enugu,64.6,68.00408363,28.17356884,19.55714286,4.26,2011,01,17,0,1
941,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,07,23,0,1
801,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,04,10,0,1
3694,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2017,07,24,0,1
3290,Enugu,64.6,68.00408363,28.17356884,19.55714286,4.26,2016,09,26,0,1
256,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2008,06,21,0,0
5884,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,05,22,0,0
2235,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,12,20,0,0
647,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2012,01,22,0,0
1767,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2014,05,13,0,1
4104,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,03,30,1,1
5586,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2021,06,02,0,1
2980,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,03,13,0,0
4984,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,09,26,0,1
24,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,1994,08,13,0,0
1088,Gombe,29.2,56.97092414,56.9547236,19.62857143,5.98,2012,10,21,0,0
2835,Unknown,41.37838292149941,60.14161724575931,43.095502428373365,14.878800760712894,5.26448478735922,2015,11,13,0,1
5481,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,10,30,0,1
112,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2004,10,09,0,0
2311,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2015,01,20,0,1
2767,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2015,09,14,0,1
56,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,1997,09,17,0,1
1309,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2013,03,25,0,1
695,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,02,15,0,1
4365,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,08,28,0,1
1227,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,01,27,0,0
1999,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,08,18,0,1
276,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2008,09,19,0,1
3365,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,11,15,0,1
3475,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,02,10,0,1
1833,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,06,03,0,1
682,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2012,02,09,0,1
4576,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,01,07,0,1
4333,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,07,26,0,1
1137,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,11,24,0,0
3750,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,08,29,0,1
4335,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2018,07,27,0,1
5954,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2021,06,11,0,1
5654,Ogun,61.4,68.77717972,21.51919305,7.485714286,3.3,2021,02,15,0,1
4831,Ondo,67.3,78.02134752,40.72911739,10.8,3.7,2019,06,11,0,1
1346,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2013,04,25,0,1
2548,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2015,04,27,0,1
2945,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,02,14,0,0
2799,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2015,10,07,0,1
2384,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,02,11,0,1
3922,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,01,02,0,1
5338,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,06,23,0,1
5512,Katsina,16.7,72.25455046,68.10233593,19.45714286,5.92,2020,12,11,0,1
2678,Gombe,29.2,56.97092414,56.9547236,19.62857143,5.98,2015,07,16,0,1
3252,Jigawa,17.3,67.1861887,73.35992455,19.17142857,6.36,2016,08,19,0,1
4783,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,05,10,0,1
2751,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,09,01,0,1
4986,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,09,27,0,1
5360,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,07,14,0,1
81,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2000,01,04,0,1
1972,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2014,07,30,0,1
1714,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2014,04,14,0,1
2789,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2015,09,30,0,1
3620,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2017,06,08,0,1
1946,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2014,07,23,0,1
3315,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,10,18,0,1
2954,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,02,24,0,1
5164,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2020,02,15,0,0
1610,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2014,02,27,0,1
4522,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2018,12,14,0,1
5951,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2021,06,10,0,1
4508,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2018,12,07,0,1
5861,Oyo,57.9,77.89170742,31.05866313,10.3,4.18,2021,05,10,0,1
4624,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,02,08,0,1
665,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,01,30,0,1
2194,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2014,11,22,0,0
3727,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,08,15,0,1
5098,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,01,15,0,1
1017,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,09,05,0,1
557,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,11,27,0,0
3786,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,09,26,0,1
3395,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2016,11,27,0,0
1207,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2013,01,14,0,1
2905,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,01,20,0,1
4712,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2019,03,14,0,1
1510,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2013,11,26,0,1
4092,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2018,03,20,0,1
3685,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,07,22,0,0
4063,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2018,03,14,0,1
5698,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2021,03,20,0,0
266,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2008,07,30,0,1
2746,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2015,08,27,0,1
3346,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,11,08,0,1
2111,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,10,17,0,1
2941,Unknown,41.37838292149941,60.14161724575931,43.095502428373365,14.878800760712894,5.26448478735922,2016,02,13,0,0
1909,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2014,07,05,0,0
3103,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,05,30,1,1
3901,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,12,20,0,1
3949,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,01,08,0,1
4235,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,05,27,0,0
5915,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2021,05,30,0,0
5228,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2020,04,07,0,1
3215,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,07,18,0,1
1784,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2014,05,18,0,0
1237,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2013,02,02,0,0
4989,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2019,10,01,1,1
3002,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,03,14,0,1
3866,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,11,19,0,0
4863,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,07,04,0,1
5918,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,05,30,0,0
2186,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,11,16,0,0
4139,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2018,04,13,0,1
908,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2012,06,26,0,1
3700,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,07,28,0,1
1303,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2013,03,23,0,0
5599,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2021,01,10,0,0
1627,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,03,12,0,1
1522,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,12,02,0,1
835,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,05,03,0,1
358,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2010,06,13,0,0
138,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2006,07,06,0,1
299,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2009,01,27,0,1
1556,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,01,22,0,1
1003,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2012,08,26,0,0
382,Akwa Ibom,75.5,60.14161724575931,43.095502428373365,19.28571429,4.66,2010,11,14,0,0
5421,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,09,06,0,0
761,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2012,03,15,0,1
3607,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,05,28,0,0
2952,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,02,24,0,1
5178,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,02,26,0,1
4845,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2019,06,17,0,1
5609,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2021,01,18,0,1
1402,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2013,07,10,0,1
4794,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2019,05,16,0,1
5159,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,02,12,0,1
1932,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,07,16,0,1
3208,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,07,12,0,1
2895,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,01,04,0,1
4776,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,05,03,0,1
5120,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,01,26,0,0
3745,Ondo,67.3,78.02134752,40.72911739,10.8,3.7,2017,08,24,0,1
5714,Akwa Ibom,75.5,60.14161724575931,43.095502428373365,19.28571429,4.66,2021,03,29,0,1
2753,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,09,02,0,1
58,Ondo,67.3,78.02134752,40.72911739,10.8,3.7,1997,09,25,0,1
76,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,1999,11,13,0,0
796,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,04,09,1,1
